@relation train

@attribute a numeric
@attribute b numeric
@attribute c numeric
@attribute d numeric
@attribute e numeric
@attribute f numeric
@attribute g numeric
@attribute h numeric
@attribute i numeric
@attribute j numeric
@attribute class {0,1,2,3,4,5}

@data
-0.042522,-2.395356,-3.210528,-1.128463,-0.721442,0.743979,0.295677,-1.147335,-0.663484,0.638814,0
0.105604,-0.149918,0.438342,0.934659,0.261718,0.14879,0.257927,-0.143014,-0.777816,0.104121,0
-0.042522,-0.29909,0.182281,1.151314,0.261718,0.813187,-2.573354,-1.472718,-3.022882,0.569738,0
-0.091897,-0.189174,0.345875,0.235912,0.261718,0.107265,0.748682,-1.222822,-0.43482,-0.188144,0
0.080916,-0.071406,0.160942,1.225521,0.17234,-0.515608,0.257927,1.642795,1.093072,-0.483374,0
0.204355,-0.354049,0.32098,0.410166,-0.989576,-0.889332,0.220177,0.082437,-0.43482,-0.802919,0
0.019197,0.588093,0.260522,-1.348758,0.082961,-0.557133,-0.157328,-1.895779,-1.245538,-0.305139,0
-0.042522,-0.236281,-3.210528,-0.272051,0.261718,3.429252,-0.195078,-1.247499,-0.559546,3.475363,0
0.401857,-0.29909,0.328093,0.432395,-1.257711,0.06574,0.069175,0.948636,0.001721,0.149967,0
-0.00549,0.305451,0.018686,-0.04009,0.261718,-0.10036,0.069175,-0.617449,-0.964905,0.002135,0
0.080916,0.077766,0.050694,0.857319,-1.257711,0.190314,0.446679,0.931842,0.781258,0.043038,0
0.204355,0.360409,0.139604,0.299019,-0.095795,-2.301176,0.52218,-0.598558,1.903791,-2.169597,0
-0.091897,-0.118513,0.189393,1.280303,0.261718,0.522513,-0.006326,1.12155,0.438262,0.612534,0
0.15498,-0.040001,0.363657,1.200934,0.261718,1.186911,0.295677,-0.315268,-0.185368,1.019768,0
-0.474557,0.446772,-3.210528,-0.716161,0.351096,3.802976,0.408929,-1.639574,-1.027268,3.269099,0
0.105604,0.203385,-0.023991,0.995678,0.261718,0.813187,0.295677,0.653463,0.126447,0.682719,0
1.21655,0.156278,-0.013322,0.353593,0.17234,0.688613,0.220177,-0.575143,-0.933723,0.620273,0
-0.202992,-0.338346,0.434785,-0.184417,0.082961,-1.719828,-3.10186,-3.777288,-3.708874,-2.692019,0
0.117948,0.124874,0.128935,0.3837,0.17234,0.107265,0.182426,-0.545186,-0.840179,0.127725,0
-0.264711,-0.126364,0.235627,0.176773,0.261718,3.553827,0.408929,-1.625517,-2.523978,3.072202,0
-0.252367,-0.149918,0.313868,-0.243616,0.261718,0.024215,0.371178,0.920426,-0.029461,-0.065531,0
0.15498,0.336855,0.068476,0.021525,0.261718,-0.183409,0.295677,0.061371,-0.310094,-0.209879,0
0.846235,0.014957,-0.052442,0.98795,0.261718,1.26996,0.597681,-0.210095,-0.123005,0.916914,0
-3.498799,3.846334,0.185837,-1.070696,-4.922215,-0.141884,0.597681,-0.031939,-0.185368,-0.324596,0
0.31545,-0.047852,0.14316,-0.574788,0.261718,0.314889,0.031425,-0.003826,0.282354,0.388332,0
-0.042522,0.187683,0.224957,0.290963,0.261718,0.314889,0.144676,0.297308,0.001721,0.321583,0
-3.498799,0.062064,0.338762,0.963304,-4.922215,-0.307984,0.371178,1.437108,-1.650897,-0.330997,0
-3.486455,0.242641,3.28702,-1.488788,-3.045274,-1.22153,0.635431,1.156575,-2.929337,-1.287102,0
1.142487,0.062064,0.125378,1.05983,0.261718,0.024215,0.295677,1.112424,-0.43482,-0.019722,0
0.105604,0.289748,0.171611,-0.220044,0.261718,-0.640182,0.52218,-0.026639,0.095265,-0.727587,0
0.229043,-0.008597,0.175168,0.087408,0.17234,-0.640182,0.710932,0.165865,0.095265,-0.81002,0
-0.079554,0.313302,0.139604,0.295528,0.261718,2.100457,0.257927,-0.065295,0.001721,1.868787,0
0.117948,0.124874,0.128935,0.3837,0.17234,-0.391033,0.257927,0.327751,-0.341275,-0.368501,0
-2.215039,-0.173471,3.941399,-1.56941,-2.509005,-3.380822,-5.85764,1.564861,-3.241152,-4.806959,0
0.426544,7.293004,0.19295,-1.533156,-0.989576,-1.013906,0.106925,-1.16145,-0.216549,-0.857047,0
-0.042522,0.407516,-3.210528,-0.636404,0.261718,0.439463,0.861934,0.26733,-0.185368,0.041555,0
0.117948,0.627349,0.075589,0.831628,0.261718,0.854712,0.257927,0.119074,0.18881,0.753446,0
0.15498,-0.471816,0.50947,1.205082,0.261718,0.231839,0.371178,1.035132,0.687713,0.130365,0
0.130292,-0.275537,0.274747,-0.574878,0.261718,0.06574,0.257927,0.14344,0.001721,0.041784,0
0.500607,-0.220579,-0.03466,0.497323,0.17234,0.771662,0.861934,0.253351,0.375899,0.317955,0
0.204355,-0.448263,0.349432,0.689659,0.261718,0.14879,0.333428,0.268767,-0.123005,0.057299,0
0.229043,0.572391,0.050694,-0.980138,-0.274551,-2.384226,-2.611104,1.167273,-1.806804,-3.531333,0
0.130292,-0.314793,0.417003,1.051058,0.082961,-0.01731,0.031425,0.86849,0.313536,0.096586,0
-0.06721,-0.149918,0.32098,0.118589,0.261718,-0.141884,0.408929,-0.097991,0.469443,-0.226371,0
0.117948,-0.29909,0.473906,-0.204438,0.082961,-0.681707,0.069175,0.592751,0.40708,-0.540576,0
0.142636,0.486028,0.100483,-0.448543,0.17234,1.186911,0.673182,-1.792373,-1.962712,0.817194,0
-0.264711,-0.275537,0.384996,1.343918,0.261718,0.979286,0.295677,0.845229,-0.497183,0.839363,0
0.204355,-0.448263,0.349432,0.689659,0.261718,2.141982,0.710932,-1.291883,-0.65309,1.593556,0
0.463576,0.109171,0.224957,-1.411178,0.261718,-0.058835,0.144676,-0.583609,-0.996086,-0.012319,0
-0.042522,-0.110662,0.40989,1.097277,0.261718,1.228436,0.446679,-0.341207,-0.466001,0.949017,0
-0.030178,-0.220579,0.242739,1.988271,0.17234,1.062336,0.295677,1.096252,0.344717,0.910211,0
-0.00549,-0.322644,0.100483,-0.519439,0.261718,-1.138481,-0.006326,-0.667658,0.18881,-0.91056,0
0.229043,0.109171,-0.066668,0.073324,0.261718,2.017408,0.899684,-1.007447,-0.43482,1.378842,0
0.241386,-0.322644,0.310311,0.49055,0.261718,0.397939,0.295677,0.114278,-0.154186,0.324561,0
1.37702,-0.063555,0.349432,0.40572,0.17234,-0.224934,-0.081827,-1.104291,-1.245538,-0.039974,0
0.192011,-0.03215,0.452567,-0.877078,0.261718,-0.183409,-0.081827,-1.254042,-0.87136,0.011791,0
0.266074,0.580242,0.114709,-0.165469,0.261718,-0.058835,0.031425,0.181087,0.032902,0.053863,0
0.031541,0.2976,-3.210528,-0.58359,-0.721442,-0.349509,0.408929,0.763996,0.62535,-0.404594,0
-0.178304,0.014957,0.264078,0.582361,0.17234,0.522513,0.52218,0.402306,-0.154186,0.288094,0
0.043885,-0.079257,0.061363,0.565085,0.261718,0.771662,0.069175,0.315092,-0.341275,0.781209,0
0.09326,-0.267686,0.168055,-0.383884,0.261718,-0.681707,0.371178,0.003494,-0.029461,-0.664418,0
0.266074,-0.16562,0.32098,0.483299,0.17234,1.394535,-0.081827,-0.353672,-0.216549,1.454139,0
-0.091897,-0.220579,0.274747,0.567174,-0.185173,-0.806282,0.408929,1.138111,-2.742249,-0.820255,0
1.772024,0.014957,0.335206,-0.08619,-2.687761,0.190314,0.333428,0.165166,-0.123005,0.103771,0
-0.252367,-0.149918,0.313868,-0.243616,0.261718,0.771662,0.446679,-1.665454,-1.71326,0.574693,0
0.117948,-0.220579,-3.210528,-1.623238,0.261718,-1.180006,0.182426,-1.78084,-0.902542,-1.049567,0
0.006853,-0.668096,0.477462,1.62168,0.17234,2.141982,0.144676,-0.24813,-0.684271,1.989989,0
0.179667,0.321153,0.242739,0.045844,0.17234,0.14879,0.182426,0.002329,0.032902,0.156561,0
0.130292,-1.649494,-3.210528,-2.636061,-2.419627,0.439463,0.861934,1.743522,0.344717,0.044146,0
0.389513,0.376111,0.018686,-0.690978,0.082961,-0.972381,0.144676,0.429429,0.219991,-0.842086,0
0.229043,-0.354049,0.182281,0.210878,0.261718,-0.058835,0.295677,0.252691,-0.403638,-0.094066,0
0.192011,-0.251983,0.33165,0.296423,0.261718,-0.557133,0.295677,-0.850842,-0.715453,-0.512873,0
0.179667,-0.291239,0.228514,1.550427,0.17234,0.605563,0.597681,0.495966,0.126447,0.324935,0
0.216699,-0.189174,0.352988,-2.20129,0.261718,-0.723232,-0.119577,-2.064674,-2.087438,-0.483386,0
0.216699,0.2976,0.249852,-0.041313,0.261718,-0.972381,0.106925,0.484918,0.032902,-0.822509,0
0.09326,0.10132,0.313868,0.756586,0.351096,0.356414,0.295677,0.905068,0.219991,0.282947,0
0.179667,-0.330495,0.530808,-0.314183,0.082961,-0.474083,0.295677,0.303132,0.032902,-0.465725,0
0.192011,-0.259834,0.402778,-0.06593,0.261718,0.06574,0.257927,0.126355,0.251173,0.050126,0
0.130292,0.336855,0.100483,0.382834,0.17234,-0.474083,0.257927,0.657968,-0.029461,-0.442929,0
0.080916,0.164129,0.19295,0.819007,0.261718,0.564038,0.673182,0.445894,-0.278912,0.247372,0
0.09326,0.10132,0.313868,0.756586,0.351096,-0.10036,0.52218,0.688314,0.438262,-0.251168,0
-0.079554,-0.338346,0.40989,0.129748,0.17234,0.024215,0.484429,-0.087739,0.251173,-0.12647,0
0.006853,-0.668096,0.477462,1.62168,0.17234,3.346203,1.163937,-0.505772,-0.559546,2.338214,0
0.031541,-2.426761,0.37077,0.77977,0.17234,1.26996,0.144676,0.590014,0.469443,1.189673,0
-0.178304,-0.189174,0.264078,-0.640492,0.17234,1.726734,0.182426,-0.104708,0.18881,1.591435,0
0.031541,0.36826,-0.027547,0.237135,0.17234,-0.224934,0.748682,0.522041,0.344717,-0.477491,0
0.043885,0.407516,-0.120014,0.281743,0.261718,-0.183409,0.106925,0.142896,0.531806,-0.101311,0
0.352481,0.211237,0.306755,-0.946242,0.17234,0.522513,-0.232828,-1.080333,0.001721,0.748986,0
1.130144,-0.087108,-0.002652,-0.479635,0.082961,-0.930856,-0.044076,-0.683676,-0.902542,-0.710432,0
-3.498799,0.329004,0.139604,0.982191,-4.922215,-0.349509,0.748682,1.397928,-2.742249,-0.57492,0
-3.498799,-0.550328,0.050694,-0.629422,-4.922215,0.190314,0.333428,0.287774,0.282354,0.105966,0
0.130292,-0.314793,0.417003,1.051058,0.082961,0.024215,-0.006326,1.1046,0.843621,0.157284,0
-0.054866,0.313302,0.05425,0.218427,0.261718,-0.391033,0.333428,1.214103,0.40708,-0.40991,0
0.080916,0.077766,0.050694,0.857319,-1.257711,0.190314,-0.006326,0.080767,-0.154186,0.292615,0
-0.030178,0.305451,-3.203415,-0.130828,0.17234,0.647088,0.408929,1.006979,0.531806,0.475769,0
0.179667,-0.43256,0.150273,-1.883217,-1.078955,-0.723232,0.333428,-1.529683,-0.154186,-0.714688,0
0.031541,0.2976,-3.210528,-0.58359,-0.721442,-0.474083,0.182426,0.882779,0.812439,-0.407969,0
0.15498,0.23479,0.210732,0.643738,0.17234,0.06574,0.220177,0.917203,-0.216549,0.059999,0
0.229043,0.124874,0.182281,0.686496,0.261718,0.273364,-2.497853,0.261311,-0.310094,-1.508397,0
0.648733,0.242641,-0.045329,-0.444157,0.261718,0.522513,0.446679,-2.430382,-2.243345,0.33916,0
0.327793,-2.426761,-2.324983,-1.744082,0.440474,1.477585,0.333428,0.890099,0.531806,1.267634,0
-0.030178,0.305451,-3.203415,-0.130828,0.17234,0.937762,-0.006326,0.327653,0.095265,0.997683,0
-0.314087,-2.426761,-0.006209,-0.194681,0.261718,2.72333,0.295677,-2.321365,-1.463808,2.41756,0
-0.00549,-0.283388,0.214288,-2.421913,0.17234,-0.141884,-0.006326,-1.307104,-0.590727,-0.001362,0
0.068573,-0.652394,0.395665,1.220985,0.261718,0.190314,0.182426,1.676054,0.905984,0.188712,0
0.15498,-0.275537,0.417003,0.813815,0.261718,-0.307984,3.164709,-2.074479,-1.993893,-1.535618,0
-0.030178,0.438921,-0.045329,0.766462,0.17234,0.937762,-0.006326,0.099309,0.18881,0.989546,0
-0.017834,0.132725,0.125378,1.357345,0.261718,0.190314,-0.195078,0.320897,-0.964905,0.415987,0
2.105308,-0.079257,0.239183,-1.152363,-0.989576,-1.512204,0.069175,-1.315278,-2.056256,-1.303822,0
-0.264711,-0.275537,0.107596,0.827362,0.261718,1.35301,0.182426,0.245837,0.032902,1.241293,0
-0.030178,0.305451,-3.203415,-0.130828,0.17234,1.062336,0.182426,0.631058,0.126447,0.974164,0
0.229043,0.109171,-0.066668,0.073324,0.261718,0.854712,3.164709,-0.336101,0.375899,-0.691759,0
-2.807544,0.462474,-3.210528,-2.333503,-3.849677,-1.138481,0.333428,0.618186,-3.147608,-1.078138,0
0.142636,0.470326,-2.958023,-0.379737,0.261718,1.103861,0.295677,-0.520625,-0.091823,0.953188,0
0.117948,0.289748,0.392108,-1.747095,0.261718,-0.764757,0.031425,-2.683307,-3.178789,-0.596776,0
1.130144,-0.087108,-0.002652,-0.479635,0.082961,0.107265,0.144676,0.126258,-0.777816,0.135319,0
0.130292,-0.126364,0.271191,0.816262,0.261718,0.06574,0.182426,0.924872,0.001721,0.092644,0
0.142636,-1.916434,-0.023991,-0.504341,0.261718,0.14879,0.144676,0.419721,0.282354,0.175777,0
0.019197,0.588093,0.260522,-1.348758,0.082961,0.356414,0.069175,-1.135103,-0.466001,0.399098,0
0.463576,0.109171,0.224957,-1.411178,0.261718,-0.266459,0.144676,-0.788733,-0.87136,-0.191531,0
0.09326,-0.102811,0.01513,-1.203774,0.082961,-0.806282,0.144676,-0.605237,0.001721,-0.68895,0
0.142636,0.164129,0.200063,-0.249732,0.261718,-1.096956,0.220177,-0.179477,-0.590727,-0.990135,0
0.216699,-2.08916,0.424116,-0.457525,0.082961,0.107265,0.408929,0.303928,-0.559546,-0.004544,0
0.15498,-0.377602,0.349432,0.70613,-0.006417,-0.224934,-0.195078,-1.561233,-1.214356,0.022435,0
0.105604,-0.189174,0.164499,-0.683757,0.261718,-0.391033,0.55993,0.858917,0.562987,-0.52523,0
0.192011,0.509582,0.079145,1.072093,0.261718,2.308081,0.635431,-0.373048,0.219991,1.79736,0
0.241386,0.109171,-0.127126,0.380626,0.17234,1.519109,0.069175,-0.472028,-0.123005,1.500973,0
0.15498,-0.377602,0.349432,0.70613,-0.006417,0.301048,-0.157328,-0.272923,0.251173,0.50024,0
0.09326,-0.102811,0.01513,-1.203774,0.082961,-0.972381,0.182426,-0.694005,0.032902,-0.858288,0
0.142636,-1.916434,-0.023991,-0.504341,0.261718,0.647088,0.295677,0.61704,0.251173,0.545037,0
0.105604,-0.09496,0.324537,0.557118,0.17234,-0.058835,-0.006326,1.000844,0.313536,0.074501,0
0.204355,-0.448263,0.349432,0.689659,0.261718,-0.723232,0.52218,0.863791,0.095265,-0.797675,0
0.303106,-0.134216,-0.002652,-0.624558,0.261718,1.519109,0.55993,-1.729603,-0.684271,1.150531,0
0.019197,-0.016448,-3.210528,-0.310423,0.261718,-0.307984,-0.044076,0.188368,-0.559546,-0.128809,0
0.25373,0.219088,0.14316,0.720541,0.261718,0.564038,0.144676,0.15074,-0.310094,0.556972,0
0.068573,0.289748,0.107596,1.267115,0.261718,0.522513,0.295677,1.057906,-0.091823,0.435203,0
-0.00549,0.478177,0.029355,-0.247644,0.17234,0.273364,0.52218,-0.901031,-0.933723,0.07895,0
0.192011,0.509582,0.079145,1.072093,0.261718,-0.391033,0.144676,1.480036,0.531806,-0.312517,0
0.303106,-0.134216,-0.002652,-0.624558,0.261718,0.813187,0.371178,-1.470582,-0.091823,0.673967,0
-0.06721,-0.43256,-3.210528,-0.875108,0.17234,-0.681707,0.257927,-0.536875,-0.060642,-0.62466,0
0.019197,-0.424709,0.33165,0.137655,-0.006417,-0.515608,0.144676,-0.693053,-0.372457,-0.415768,0
0.229043,0.109171,-0.066668,0.073324,0.261718,1.062336,0.220177,-0.397861,-0.060642,0.976105,0
0.031541,0.2976,-3.210528,-0.58359,-0.721442,0.605563,1.012935,0.10127,0.095265,0.106206,0
-3.498799,0.195534,0.221401,-0.256595,-4.922215,-0.474083,0.257927,0.611643,-2.33689,-0.440361,0
0.006853,0.164129,0.125378,0.58451,0.261718,1.685209,0.144676,-0.918738,-0.559546,1.568578,0
0.216699,-0.291239,0.349432,0.50711,0.261718,0.107265,0.786433,0.09828,-0.091823,-0.203176,0
0.192011,0.509582,0.079145,1.072093,0.261718,0.480988,0.069175,0.545242,0.095265,0.52646,0
0.994361,-0.008597,-0.148465,0.826884,0.261718,0.979286,0.673182,0.417683,-0.216549,0.615536,0
0.25373,0.219088,0.14316,0.720541,0.261718,-0.141884,0.333428,0.634786,-0.310094,-0.178379,0
0.006853,0.164129,0.125378,0.58451,0.261718,0.107265,0.106925,1.378415,0.594169,0.191629,0
0.846235,0.014957,-0.052442,0.98795,0.261718,0.605563,0.975185,0.852297,0.032902,0.108641,0
0.216699,-0.424709,0.306755,-0.043283,0.261718,-0.141884,0.333428,-1.271554,-0.964905,-0.18073,0
-0.079554,-0.338346,0.40989,0.129748,0.17234,0.439463,0.106925,-0.607625,0.032902,0.464401,0
0.327793,-2.426761,0.008017,-0.54498,-0.006417,0.024215,0.446679,0.027103,-0.029461,-0.108785,0
-0.054866,0.313302,0.05425,0.218427,0.261718,-0.10036,0.257927,0.103736,-0.372457,-0.111786,0
0.068573,0.289748,0.107596,1.267115,0.261718,0.480988,0.295677,1.412684,0.001721,0.382003,0
0.303106,-0.134216,-0.002652,-0.624558,0.261718,-0.141884,0.069175,-0.440401,0.313536,-0.043807,0
0.117948,0.321153,-3.210528,0.642753,0.351096,0.688613,-0.157328,-0.000001,-0.528364,0.858881,0
0.019197,-0.087108,0.292529,0.240776,0.17234,-0.515608,0.371178,-0.418306,-0.029461,-0.543831,0
-0.128929,0.211237,0.075589,0.526356,0.261718,0.024215,-0.459331,0.56722,-0.372457,0.442942,0
0.130292,-0.071406,0.214288,0.915742,0.261718,0.854712,0.069175,0.219024,-0.091823,0.854673,0
1.043737,-0.401156,0.473906,0.506215,0.261718,-0.391033,0.257927,-0.955724,-1.837986,-0.363739,0
-0.104241,-0.079257,0.011573,0.220903,0.261718,0.605563,1.012935,0.165186,0.282354,0.098829,0
-0.017834,-0.047852,0.093371,-0.139302,0.261718,-0.10036,0.55993,0.264573,0.251173,-0.267285,0
-0.128929,0.022808,0.19295,0.837775,0.261718,0.397939,0.144676,-0.81935,-0.185368,0.399351,0
0.105604,-0.149918,0.438342,0.934659,0.261718,0.522513,0.069175,0.672413,0.095265,0.566604,0
0.105604,-0.087108,0.367214,1.522618,0.261718,0.854712,0.52218,0.875265,0.562987,0.579612,0
-0.116585,0.203385,5.49199,1.852806,-1.436467,0.439463,0.106925,0.695925,0.064084,0.479831,0
0.019197,-0.283388,0.214288,0.857677,0.261718,-0.01731,0.069175,0.449,0.344717,0.078733,0
0.068573,0.289748,0.107596,1.267115,0.261718,0.730137,0.106925,1.271553,-0.029461,0.735267,0
-2.449572,4.835583,0.352988,0.048976,-2.419627,-2.965574,-0.044076,1.990719,-1.588534,-2.576771,0
-0.240024,-0.424709,0.089814,1.094532,0.261718,-0.266459,-0.081827,1.224529,0.375899,-0.07585,0
-0.00549,-0.660245,0.345875,-0.270589,0.261718,1.228436,0.333428,-1.057403,-0.684271,1.03585,0
0.15498,0.140576,0.228514,0.766134,-1.257711,0.231839,0.55993,1.064818,0.095265,0.010187,0
0.130292,-0.126364,0.271191,0.816262,0.261718,-0.640182,-2.799857,-0.106572,-0.684271,1.672891,0
0.09326,-0.267686,0.168055,-0.383884,0.261718,0.771662,0.937434,-0.47527,0.313536,0.284839,0
0.438888,0.289748,0.14316,-0.282494,0.261718,-0.224934,0.106925,0.390404,0.18881,-0.143166,0
1.130144,-0.087108,-0.002652,-0.479635,0.082961,0.107265,0.333428,-0.492512,-0.466001,0.033442,0
0.15498,0.054213,0.164499,-0.048325,0.261718,0.06574,0.069175,0.027685,0.126447,0.147326,0
-0.030178,0.014957,0.264078,0.374062,0.261718,0.688613,0.257927,0.847695,0.531806,0.579045,0
0.117948,-0.291239,0.306755,0.255993,0.17234,-0.01731,-3.290612,-1.105223,-1.214356,-1.358685,0
1.043737,-0.401156,0.473906,0.506215,0.261718,0.14879,0.069175,0.560658,-0.715453,0.219392,0
0.031541,0.007106,-0.315616,2.791392,-0.542686,0.190314,1.654692,0.51643,-2.617523,-0.557814,0
0.09326,-0.385453,0.352988,0.546705,0.261718,0.854712,0.257927,0.250245,0.001721,0.748046,0
-0.116585,0.203385,5.49199,1.852806,-1.436467,1.103861,0.144676,1.876556,0.282354,1.04805,0
0.068573,0.148427,0.111153,0.179577,0.261718,-0.640182,0.144676,0.389725,0.001721,-0.53456,0
0.15498,-0.040001,0.363657,1.200934,0.261718,-0.058835,0.295677,1.395715,0.500624,-0.092595,0
1.019049,0.211237,-0.155578,-0.311855,0.261718,-0.224934,0.295677,0.142683,-0.185368,-0.250324,0
0.364825,0.195534,0.175168,-0.027618,0.261718,-0.349509,0.106925,0.864587,0.781258,-0.259631,0
0.019197,-0.087108,0.292529,0.240776,0.17234,0.564038,0.371178,0.441117,0.282354,0.445425,0
-0.264711,-0.126364,0.235627,0.176773,0.261718,1.26996,0.069175,-0.288416,-1.49499,1.259087,0
0.130292,-0.275537,0.274747,-0.574878,0.261718,1.768258,0.748682,-0.739203,-0.87136,1.254892,0
0.130292,0.077766,0.299642,-0.693335,0.261718,0.107265,0.446679,-0.0691,0.126447,-0.030306,0
0.241386,-0.157769,0.338762,-1.203923,0.261718,0.190314,0.899684,-0.502044,-0.933723,-0.195377,0
0.117948,-0.212727,0.23207,0.807221,-1.078955,0.397939,0.597681,1.154187,0.531806,0.14682,0
0.105604,0.289748,0.171611,-0.220044,0.261718,0.024215,0.182426,-0.581318,-0.403638,0.032007,0
-3.498799,0.438921,-0.052442,-5.440122,-0.453307,0.06574,0.52218,-0.45438,0.126447,-0.09204,0
0.09326,-0.087108,-2.268081,-0.164963,0.261718,0.730137,0.52218,-0.413588,-0.43482,0.495081,0
0.142636,0.203385,-0.006209,-0.834827,0.261718,2.391131,0.861934,-0.638263,-0.902542,1.736361,0
0.056229,-0.291239,0.239183,0.767954,0.17234,0.356414,0.55993,-0.179457,-0.497183,0.111656,0
0.09326,0.423218,0.022242,-0.203782,0.082961,0.813187,-0.157328,-0.724623,-1.245538,0.921278,0
0.09326,-0.087108,-2.268081,-0.164963,0.261718,1.186911,0.220177,-0.272846,0.251173,1.069146,0
0.031541,0.2976,-3.210528,-0.58359,-0.721442,0.647088,-0.081827,-0.819603,-0.029461,0.773277,0
0.09326,-0.102811,0.01513,-1.203774,0.082961,0.564038,0.031425,-2.465932,-1.93153,0.607531,0
0.303106,-0.03215,0.367214,-0.350585,0.17234,0.564038,-0.006326,-0.590501,-0.65309,0.651315,0
0.117948,-0.220579,-3.210528,-1.623238,0.261718,1.643684,0.710932,-1.689355,-0.933723,1.170457,0
0.043885,0.407516,-0.120014,0.281743,0.261718,-0.349509,0.52218,0.494665,-0.060642,-0.471644,0
-2.215039,-0.173471,3.941399,-1.56941,-2.509005,-2.882524,-5.895391,1.666268,-1.557353,-4.648675,0
0.130292,-0.456114,0.292529,0.202672,0.261718,1.560634,0.408929,-0.576386,-0.341275,1.283402,0
0.179667,0.258344,0.189393,-0.133304,0.17234,0.06574,0.257927,-2.147073,-1.588534,0.036106,0
0.303106,-0.03215,0.367214,-0.350585,0.17234,-0.432558,0.333428,-0.961588,-1.120812,-0.437167,0
1.019049,0.211237,-0.155578,-0.311855,0.261718,1.43606,-2.422353,-0.585958,-1.339082,-1.006301,0
0.192011,-0.259834,0.402778,-0.06593,0.261718,-0.183409,0.295677,-0.488104,0.282354,-0.202815,0
0.229043,-0.000745,0.171611,-0.002793,0.261718,0.979286,0.220177,-1.01034,-0.154186,0.880278,0
0.080916,0.164129,0.19295,0.819007,0.261718,0.14879,0.710932,-0.805158,-1.058449,-0.112679,0
-0.202992,-0.338346,0.434785,-0.184417,0.082961,-0.307984,-2.384602,0.490452,-0.715453,-2.148115,0
0.229043,0.124874,0.182281,0.686496,0.261718,0.024215,0.371178,0.764578,-0.216549,-0.051487,0
0.130292,-0.463965,0.338762,0.26578,0.261718,0.688613,0.295677,-0.874451,-0.341275,0.574874,0
0.562327,-0.000745,-3.210528,-2.832246,0.261718,0.522513,0.446679,0.23743,0.126447,0.338859,0
0.216699,-0.291239,0.349432,0.50711,0.261718,-0.141884,0.220177,0.040461,-0.684271,-0.124746,0
0.167323,0.226939,0.239183,-0.094813,0.17234,0.314889,0.408929,0.103522,-0.559546,0.170484,0
0.080916,-0.244132,0.45968,0.426726,0.261718,-0.557133,-0.044076,-1.743543,-0.87136,-0.356734,0
0.266074,0.258344,-3.210528,-0.405994,0.261718,0.937762,0.182426,-0.72303,-0.029461,0.864534,0
-0.042522,-2.395356,-3.210528,-1.128463,-0.721442,-0.806282,-2.497853,-0.790849,-0.777816,-2.444081,0
0.105604,-0.189174,0.164499,-0.683757,0.261718,-0.266459,0.295677,-0.776636,0.251173,-0.28315,0
0.364825,0.195534,0.175168,-0.027618,0.261718,-0.640182,0.333428,1.07406,0.562987,-0.624238,0
0.080916,0.077766,0.050694,0.857319,-1.257711,0.273364,0.52218,1.990816,0.40708,0.082904,0
0.327793,0.179832,0.157386,-0.508846,0.17234,1.228436,0.333428,0.027685,0.313536,1.019708,0
0.562327,-0.000745,-3.210528,-2.832246,0.261718,0.024215,0.899684,0.024773,0.313536,-0.337194,0
